0.1192	550.248	6693.65
0.1193	549.442	6677.58
0.1194	548.638	6661.56
0.1195	547.835	6645.59
0.1196	547.034	6629.67
0.1197	546.235	6613.8
0.1198	545.436	6597.98
0.1199	544.64	6582.21
0.12	543.845	6566.5
0.1201	549.332	6550.83
0.1202	548.535	6535.21
0.1203	547.74	6519.64
0.1204	546.946	6504.12
0.1205	546.153	6488.65
0.1206	545.362	6473.22
0.1207	544.572	6457.85
0.1208	543.784	6442.52
0.1209	542.998	6427.24
0.121	542.212	6412.01
0.1211	541.566	6396.83
0.1212	540.784	6381.7
0.1213	540.003	6366.61
0.1214	539.224	6351.57
0.1215	538.446	6336.57
0.1216	537.67	6321.63
0.1217	536.895	6306.73
0.1218	536.121	6291.87
0.1219	535.349	6277.07
0.122	534.579	6262.3
0.1221	533.809	6247.59
0.1222	533.042	6232.92
0.1223	532.275	6218.29
0.1224	531.51	6203.72
0.1225	530.747	6189.18
0.1226	529.985	6174.69
0.1227	529.224	6160.25
0.1228	528.465	6145.85
0.1229	527.707	6131.5
0.123	526.951	6117.18
0.1231	526.196	6102.92
0.1232	525.457	6088.7
0.1233	524.705	6074.52
0.1234	523.954	6060.38
0.1235	523.205	6046.29
0.1236	522.457	6032.24
0.1237	521.71	6018.24
0.1238	520.965	6004.28
0.1239	520.221	5990.36
0.124	519.479	5976.48
0.1241	518.738	5962.65
0.1242	517.998	5948.86
0.1243	517.259	5935.11
0.1244	516.522	5921.4
0.1245	515.787	5907.73
0.1246	515.052	5894.11
0.1247	514.32	5880.53
0.1248	513.588	5866.99
0.1249	512.858	5853.49
0.125	512.129	5840.03
0.1251	537.89	5826.61
0.1252	537.123	5813.23
0.1253	536.358	5799.9
0.1254	535.594	5786.6
0.1255	534.831	5773.34
0.1256	534.07	5760.13
0.1257	533.31	5746.95
0.1258	532.551	5733.82
0.1259	531.794	5720.72
0.126	531.039	5707.66
0.1261	530.284	5694.65
0.1262	529.532	5681.67
0.1263	528.78	5668.73
0.1264	528.03	5655.83
0.1265	527.281	5642.97
0.1266	526.534	5630.15
0.1267	525.788	5617.36
0.1268	525.043	5604.62
0.1269	524.3	5591.91
0.127	523.558	5579.24
0.1271	522.817	5566.61
0.1272	522.078	5554.01
0.1273	521.34	5541.46
0.1274	520.603	5528.94
0.1275	519.868	5516.46
0.1276	519.134	5504.02
0.1277	518.402	5491.61
0.1278	517.67	5479.24
0.1279	516.94	5466.91
0.128	516.212	5454.61
0.1281	515.485	5442.35
0.1282	514.759	5430.13
0.1283	514.034	5417.94
0.1284	513.311	5405.79
0.1285	512.589	5393.67
0.1286	511.868	5381.59
0.1287	511.149	5369.55
0.1288	510.431	5357.54
0.1289	509.714	5345.57
0.129	508.999	5333.63
0.1291	508.285	5321.73
0.1292	507.572	5309.87
0.1293	506.86	5298.03
0.1294	506.15	5286.24
0.1295	505.441	5274.48
0.1296	504.734	5262.75
0.1297	504.027	5251.06
0.1298	503.322	5239.4
0.1299	502.618	5227.77
0.13	501.916	5216.18
0.1301	501.215	5204.62
0.1302	500.515	5193.1
0.1303	499.816	5181.61
0.1304	499.118	5170.16
0.1305	498.422	5158.74
0.1306	497.727	5147.35
0.1307	497.034	5135.99
0.1308	496.341	5124.67
0.1309	495.65	5113.38
0.131	494.96	5102.12
0.1311	494.271	5090.9
0.1312	493.584	5079.71
0.1313	492.898	5068.55
0.1314	492.213	5057.42
0.1315	491.529	5046.33
0.1316	490.847	5035.27
0.1317	490.165	5024.24
0.1318	489.485	5013.24
0.1319	488.807	5002.27
0.132	488.129	4991.34
0.1321	487.453	4980.44
0.1322	486.778	4969.57
0.1323	486.104	4958.73
0.1324	485.431	4947.92
0.1325	484.76	4937.14
0.1326	484.089	4926.39
0.1327	483.42	4915.68
0.1328	482.752	4904.99
0.1329	482.086	4894.34
0.133	481.422	4883.71
0.1331	480.757	4873.12
0.1332	480.094	4862.56
0.1333	479.432	4852.03
0.1334	478.772	4841.52
0.1335	478.112	4831.05
0.1336	477.454	4820.61
0.1337	476.797	4810.2
0.1338	476.141	4799.81
0.1339	475.486	4789.46
0.134	474.832	4779.13
0.1341	474.18	4768.84
0.1342	473.529	4758.57
0.1343	472.879	4748.34
0.1344	472.23	4738.13
0.1345	471.582	4727.95
0.1346	470.935	4717.8
0.1347	470.29	4707.68
0.1348	469.645	4697.59
0.1349	469.002	4687.53
0.135	468.36	4677.49
0.1351	467.719	4667.49
0.1352	467.08	4657.51
0.1353	466.441	4647.56
0.1354	465.804	4637.64
0.1355	465.167	4627.74
0.1356	464.532	4617.88
0.1357	463.898	4608.04
0.1358	463.265	4598.23
0.1359	462.634	4588.45
0.136	462.003	4578.69
0.1361	461.374	4568.96
0.1362	460.745	4559.26
0.1363	460.118	4549.59
0.1364	459.492	4539.94
0.1365	458.867	4530.32
0.1366	458.243	4520.73
0.1367	458.334	4511.16
0.1368	457.712	4501.63
0.1369	457.092	4492.11
0.137	456.473	4482.63
0.1371	455.855	4473.17
0.1372	455.238	4463.74
0.1373	454.622	4454.33
0.1374	454.008	4444.95
0.1375	453.394	4435.59
0.1376	452.781	4426.26
0.1377	452.17	4416.96
0.1378	451.559	4407.69
0.1379	450.95	4398.43
0.138	450.342	4389.21
0.1381	449.735	4380.01
0.1382	449.129	4370.83
0.1383	448.524	4361.69
0.1384	447.92	4352.56
0.1385	447.317	4343.46
0.1386	446.715	4334.39
0.1387	446.114	4325.34
0.1388	445.515	4316.32
0.1389	444.916	4307.32
0.139	444.318	4298.35
0.1391	443.722	4289.4
0.1392	443.126	4280.47
0.1393	442.532	4271.57
0.1394	441.939	4262.7
0.1395	441.346	4253.84
0.1396	440.755	4245.02
0.1397	440.165	4236.21
0.1398	439.576	4227.44
0.1399	438.988	4218.68
0.14	438.4	4209.95
0.1401	437.814	4201.24
0.1402	437.229	4192.56
0.1403	436.645	4183.9
0.1404	436.062	4175.26
0.1405	435.48	4166.65
0.1406	434.899	4158.06
0.1407	434.319	4149.5
0.1408	433.741	4140.96
0.1409	433.163	4132.44
0.141	432.586	4123.94
0.1411	432.01	4115.47
0.1412	431.435	4107.02
0.1413	430.861	4098.59
0.1414	430.288	4090.19
0.1415	429.716	4081.81
0.1416	429.146	4073.45
0.1417	428.576	4065.11
0.1418	428.007	4056.8
0.1419	427.439	4048.51
0.142	426.872	4040.24
0.1421	426.306	4031.99
0.1422	425.742	4023.77
0.1423	425.178	4015.56
0.1424	424.615	4007.38
0.1425	424.053	3999.23
0.1426	423.492	3991.09
0.1427	422.932	3982.98
0.1428	422.44	3974.88
0.1429	421.882	3966.81
0.143	421.324	3958.76
0.1431	420.768	3950.74
0.1432	420.213	3942.73
0.1433	419.659	3934.74
0.1434	419.106	3926.78
0.1435	418.554	3918.84
0.1436	418.002	3910.92
0.1437	417.452	3903.02
0.1438	416.903	3895.14
0.1439	416.354	3887.28
0.144	415.807	3879.44
0.1441	415.26	3871.63
0.1442	414.715	3863.83
0.1443	414.17	3856.06
0.1444	413.627	3848.3
0.1445	413.084	3840.57
0.1446	412.542	3832.86
0.1447	412.001	3825.17
0.1448	411.5	3817.49
0.1449	410.961	3809.84
0.145	410.423	3802.21
0.1451	409.886	3794.6
0.1452	409.35	3787.01
0.1453	408.814	3779.44
0.1454	408.28	3771.89
0.1455	407.747	3764.36
0.1456	407.214	3756.84
0.1457	406.683	3749.35
0.1458	406.152	3741.88
0.1459	405.623	3734.43
0.146	405.094	3727
0.1461	404.566	3719.58
0.1462	404.039	3712.19
0.1463	403.513	3704.81
0.1464	402.988	3697.46
0.1465	402.464	3690.12
0.1466	401.94	3682.81
0.1467	401.418	3675.51
0.1468	400.896	3668.23
0.1469	400.376	3660.97
0.147	399.856	3653.73
0.1471	399.337	3646.51
0.1472	398.819	3639.31
0.1473	398.302	3632.12
0.1474	397.786	3624.96
0.1475	397.271	3617.81
0.1476	396.756	3610.68
0.1477	396.243	3603.58
0.1478	395.73	3596.48
0.1479	395.218	3589.41
0.148	394.707	3582.36
0.1481	394.197	3575.32
0.1482	393.688	3568.3
0.1483	393.18	3561.3
0.1484	392.673	3554.32
0.1485	392.166	3547.36
0.1486	391.661	3540.42
0.1487	391.156	3533.49
0.1488	390.652	3526.58
0.1489	390.149	3519.69
0.149	389.647	3512.81
0.1491	389.145	3505.96
0.1492	388.645	3499.12
0.1493	388.145	3492.3
0.1494	387.646	3485.49
0.1495	387.148	3478.71
0.1496	386.651	3471.94
0.1497	386.155	3465.19
0.1498	385.66	3458.45
0.1499	385.165	3451.74
0.15	384.672	3445.04
0.1501	384.179	3438.36
0.1502	383.687	3431.69
0.1503	383.196	3425.04
0.1504	382.705	3418.41
0.1505	382.216	3411.8
0.1506	381.727	3405.2
0.1507	381.239	3398.62
0.1508	380.752	3392.06
0.1509	380.266	3385.51
0.151	379.781	3378.98
0.1511	379.296	3372.47
0.1512	378.812	3365.97
0.1513	378.329	3359.49
0.1514	377.847	3353.02
0.1515	377.366	3346.58
0.1516	376.886	3340.15
0.1517	376.406	3333.73
0.1518	375.927	3327.33
0.1519	375.449	3320.95
0.152	374.972	3314.58
0.1521	374.496	3308.23
0.1522	374.02	3301.9
0.1523	373.545	3295.58
0.1524	373.071	3289.28
0.1525	372.598	3282.99
0.1526	372.126	3276.72
0.1527	371.654	3270.47
0.1528	371.183	3264.23
0.1529	370.719	3258
0.153	370.25	3251.8
0.1531	369.82	3245.6
0.1532	369.352	3239.43
0.1533	368.885	3233.27
0.1534	368.419	3227.12
0.1535	367.954	3220.99
0.1536	367.489	3214.88
0.1537	367.026	3208.78
0.1538	366.563	3202.69
0.1539	366.101	3196.62
0.154	365.639	3190.57
0.1541	365.179	3184.53
0.1542	364.719	3178.51
0.1543	364.26	3172.5
0.1544	363.801	3166.5
0.1545	363.344	3160.53
0.1546	362.887	3154.56
0.1547	362.431	3148.61
0.1548	361.976	3142.68
0.1549	361.521	3136.76
0.155	361.068	3130.85
0.1551	360.615	3124.96
0.1552	360.163	3119.09
0.1553	359.711	3113.23
0.1554	359.261	3107.38
0.1555	358.811	3101.55
0.1556	358.361	3095.73
0.1557	357.913	3089.93
0.1558	357.465	3084.14
0.1559	357.601	3078.37
0.156	357.154	3072.6
0.1561	356.709	3066.86
0.1562	356.264	3061.13
0.1563	355.819	3055.41
0.1564	355.376	3049.71
0.1565	354.933	3044.02
0.1566	354.491	3038.34
0.1567	354.05	3032.68
0.1568	353.61	3027.03
0.1569	353.17	3021.4
0.157	352.731	3015.78
0.1571	352.293	3010.17
0.1572	351.855	3004.58
0.1573	351.418	2999
0.1574	350.982	2993.43
0.1575	350.547	2987.88
0.1576	350.112	2982.34
0.1577	349.678	2976.82
0.1578	349.245	2971.31
0.1579	348.812	2965.81
0.158	348.38	2960.33
0.1581	347.949	2954.86
0.1582	347.519	2949.4
0.1583	347.089	2943.96
0.1584	346.66	2938.52
0.1585	346.232	2933.11
0.1586	345.805	2927.7
0.1587	345.378	2922.31
0.1588	344.952	2916.93
0.1589	344.526	2911.57
0.159	344.101	2906.22
0.1591	343.677	2900.88
0.1592	343.254	2895.55
0.1593	342.832	2890.24
0.1594	342.41	2884.94
0.1595	341.988	2879.65
0.1596	341.568	2874.37
0.1597	341.148	2869.11
0.1598	340.729	2863.86
0.1599	340.31	2858.62
0.16	339.893	2853.4
0.1601	339.475	2848.19
0.1602	339.059	2842.99
0.1603	338.643	2837.8
0.1604	338.228	2832.63
0.1605	337.814	2827.47
0.1606	337.4	2822.32
0.1607	336.987	2817.18
0.1608	336.575	2812.06
0.1609	336.163	2806.94
0.161	335.752	2801.84
0.1611	335.342	2796.76
0.1612	334.932	2791.68
0.1613	334.535	2786.62
0.1614	334.127	2781.57
0.1615	333.719	2776.53
0.1616	333.312	2771.5
0.1617	332.906	2766.48
0.1618	332.501	2761.48
0.1619	332.096	2756.49
0.162	331.691	2751.51
0.1621	331.288	2746.54
0.1622	330.885	2741.59
0.1623	330.482	2736.64
0.1624	330.081	2731.71
0.1625	329.68	2726.79
0.1626	329.279	2721.88
0.1627	328.88	2716.98
0.1628	328.481	2712.1
0.1629	328.082	2707.22
0.163	327.684	2702.36
0.1631	327.287	2697.51
0.1632	326.891	2692.67
0.1633	326.495	2687.84
0.1634	326.1	2683.02
0.1635	325.705	2678.22
0.1636	325.311	2673.43
0.1637	324.918	2668.64
0.1638	324.525	2663.87
0.1639	324.133	2659.11
0.164	323.742	2654.36
0.1641	323.351	2649.62
0.1642	322.961	2644.9
0.1643	322.572	2640.18
0.1644	322.183	2635.48
0.1645	321.795	2630.78
0.1646	321.407	2626.1
0.1647	321.02	2621.43
0.1648	320.634	2616.77
0.1649	320.248	2612.12
0.165	319.863	2607.48
0.1651	319.479	2602.85
0.1652	319.095	2598.24
0.1653	318.712	2593.63
0.1654	318.329	2589.04
0.1655	317.947	2584.45
0.1656	317.566	2579.88
0.1657	317.185	2575.31
0.1658	316.805	2570.76
0.1659	316.425	2566.22
0.166	316.046	2561.69
0.1661	315.668	2557.17
0.1662	315.29	2552.66
0.1663	314.913	2548.16
0.1664	314.537	2543.67
0.1665	314.161	2539.19
0.1666	313.786	2534.72
0.1667	313.411	2530.26
0.1668	313.037	2525.81
0.1669	367.541	2521.37
0.167	367.118	2516.95
0.1671	366.696	2512.53
0.1672	366.275	2508.12
0.1673	365.854	2503.73
0.1674	365.434	2499.34
0.1675	365.014	2494.96
0.1676	364.595	2490.6
0.1677	364.177	2486.24
0.1678	363.759	2481.89
0.1679	363.342	2477.56
0.168	362.926	2473.23
0.1681	362.51	2468.92
0.1682	362.094	2464.61
0.1683	361.68	2460.31
0.1684	361.266	2456.03
0.1685	360.852	2451.75
0.1686	360.439	2447.48
0.1687	360.027	2443.22
0.1688	359.615	2438.98
0.1689	359.204	2434.74
0.169	358.794	2430.51
0.1691	358.384	2426.29
0.1692	357.975	2422.08
0.1693	357.566	2417.89
0.1694	357.158	2413.7
0.1695	356.751	2409.52
0.1696	356.344	2405.35
0.1697	355.938	2401.18
0.1698	355.532	2397.03
0.1699	355.127	2392.89
0.17	354.722	2388.76
0.1701	354.318	2384.64
0.1702	353.915	2380.52
0.1703	353.512	2376.42
0.1704	353.11	2372.32
0.1705	352.709	2368.24
0.1706	352.308	2364.16
0.1707	351.907	2360.09
0.1708	351.508	2356.03
0.1709	351.108	2351.99
0.171	350.71	2347.95
0.1711	350.312	2343.92
0.1712	349.914	2339.89
0.1713	349.517	2335.88
0.1714	349.121	2331.88
0.1715	348.725	2327.88
0.1716	348.33	2323.9
0.1717	347.936	2319.92
0.1718	347.542	2315.96
0.1719	347.148	2312
0.172	346.756	2308.05
0.1721	346.363	2304.11
0.1722	345.972	2300.18
0.1723	345.58	2296.25
0.1724	345.19	2292.34
0.1725	344.8	2288.43
0.1726	344.41	2284.54
0.1727	344.022	2280.65
0.1728	343.633	2276.77
0.1729	343.245	2272.9
0.173	342.858	2269.04
0.1731	342.472	2265.19
0.1732	342.086	2261.34
0.1733	341.7	2257.5
0.1734	341.315	2253.68
0.1735	340.931	2249.86
0.1736	340.547	2246.05
0.1737	340.164	2242.25
0.1738	339.781	2238.45
0.1739	339.399	2234.67
0.174	339.017	2230.89
0.1741	338.85	2227.12
0.1742	338.469	2223.37
0.1743	338.089	2219.61
0.1744	337.71	2215.87
0.1745	337.331	2212.14
0.1746	336.952	2208.41
0.1747	336.574	2204.69
0.1748	336.197	2200.98
0.1749	335.82	2197.28
0.175	335.444	2193.59
0.1751	335.069	2189.9
0.1752	334.693	2186.23
0.1753	334.319	2182.56
0.1754	333.945	2178.9
0.1755	333.571	2175.24
0.1756	333.198	2171.6
0.1757	332.826	2167.96
0.1758	332.454	2164.33
0.1759	332.083	2160.71
0.176	331.712	2157.1
0.1761	331.342	2153.5
0.1762	330.972	2149.9
0.1763	330.603	2146.31
0.1764	330.234	2142.73
0.1765	329.866	2139.16
0.1766	329.498	2135.59
0.1767	329.131	2132.03
0.1768	328.765	2128.48
0.1769	328.399	2124.94
0.177	328.033	2121.41
0.1771	327.668	2117.88
0.1772	327.304	2114.36
0.1773	326.94	2110.85
0.1774	326.576	2107.35
0.1775	326.213	2103.85
0.1776	325.851	2100.37
0.1777	325.489	2096.89
0.1778	325.128	2093.41
0.1779	324.767	2089.95
0.178	324.407	2086.49
0.1781	324.047	2083.04
0.1782	323.688	2079.6
0.1783	323.329	2076.16
0.1784	340.432	2072.74
0.1785	340.069	2069.32
0.1786	339.707	2065.9
0.1787	339.345	2062.5
0.1788	338.984	2059.1
0.1789	338.623	2055.71
0.179	338.263	2052.33
0.1791	337.904	2048.95
0.1792	337.544	2045.58
0.1793	337.186	2042.22
0.1794	336.828	2038.87
0.1795	336.47	2035.52
0.1796	336.113	2032.18
0.1797	335.756	2028.85
0.1798	335.4	2025.52
0.1799	335.044	2022.21
0.18	334.689	2018.89
0.1801	334.334	2015.59
0.1802	333.98	2012.29
0.1803	333.626	2009.01
0.1804	333.273	2005.72
0.1805	332.92	2002.45
0.1806	332.568	1999.18
0.1807	332.216	1995.92
0.1808	331.864	1992.66
0.1809	331.514	1989.42
0.181	331.163	1986.18
0.1811	330.813	1982.94
0.1812	330.464	1979.72
0.1813	330.115	1976.5
0.1814	329.766	1973.29
0.1815	329.419	1970.08
0.1816	329.071	1966.88
0.1817	328.724	1963.69
0.1818	328.377	1960.5
0.1819	328.031	1957.33
0.182	327.686	1954.15
0.1821	327.341	1950.99
0.1822	326.996	1947.83
0.1823	326.652	1944.68
0.1824	326.308	1941.54
0.1825	325.965	1938.4
0.1826	325.622	1935.27
0.1827	325.28	1932.14
0.1828	324.938	1929.02
0.1829	324.597	1925.91
0.183	324.256	1922.81
0.1831	323.916	1919.71
0.1832	323.576	1916.62
0.1833	323.236	1913.53
0.1834	322.897	1910.46
0.1835	322.559	1907.38
0.1836	322.221	1904.32
0.1837	321.883	1901.26
0.1838	321.546	1898.21
0.1839	321.209	1895.16
0.184	320.873	1892.12
0.1841	320.537	1889.09
0.1842	320.202	1886.06
0.1843	319.867	1883.04
0.1844	319.533	1880.03
0.1845	319.199	1877.02
0.1846	318.865	1874.02
0.1847	318.532	1871.02
0.1848	318.2	1868.03
0.1849	317.868	1865.05
0.185	317.548	1862.07
0.1851	317.217	1859.11
0.1852	316.886	1856.14
0.1853	316.555	1853.18
0.1854	316.226	1850.23
0.1855	315.896	1847.29
0.1856	315.567	1844.35
0.1857	315.239	1841.42
0.1858	314.911	1838.49
0.1859	314.583	1835.57
0.186	314.256	1832.65
0.1861	313.929	1829.75
0.1862	313.603	1826.84
0.1863	313.277	1823.95
0.1864	312.952	1821.06
0.1865	312.627	1818.17
0.1866	312.302	1815.3
0.1867	311.978	1812.42
0.1868	311.655	1809.56
0.1869	311.331	1806.7
0.187	311.009	1803.84
0.1871	310.686	1800.99
0.1872	310.364	1798.15
0.1873	310.043	1795.32
0.1874	309.722	1792.49
0.1875	309.401	1789.66
0.1876	309.081	1786.84
0.1877	308.762	1784.03
0.1878	308.442	1781.22
0.1879	308.124	1778.42
0.188	307.805	1775.63
0.1881	307.487	1772.84
0.1882	307.17	1770.05
0.1883	306.853	1767.27
0.1884	306.536	1764.5
0.1885	306.22	1761.73
0.1886	305.904	1758.97
0.1887	305.588	1756.22
0.1888	305.273	1753.47
0.1889	304.959	1750.72
0.189	304.645	1747.99
0.1891	304.331	1745.25
0.1892	304.018	1742.53
0.1893	303.705	1739.8
0.1894	303.393	1737.09
0.1895	303.081	1734.38
0.1896	302.769	1731.67
0.1897	302.458	1728.97
0.1898	302.147	1726.28
0.1899	301.837	1723.59
0.19	301.527	1720.91
0.1901	301.217	1718.23
0.1902	300.908	1715.56
0.1903	300.6	1712.89
0.1904	300.292	1710.23
0.1905	299.984	1707.58
0.1906	299.676	1704.93
0.1907	299.369	1702.28
0.1908	299.063	1699.65
0.1909	298.757	1697.01
0.191	298.451	1694.38
0.1911	298.146	1691.76
0.1912	297.841	1689.14
0.1913	297.536	1686.53
0.1914	297.232	1683.92
0.1915	296.928	1681.32
0.1916	296.625	1678.73
0.1917	296.322	1676.13
0.1918	296.02	1673.55
0.1919	295.718	1670.97
0.192	295.416	1668.39
0.1921	295.115	1665.82
0.1922	294.814	1663.26
0.1923	294.513	1660.7
0.1924	294.213	1658.14
0.1925	293.914	1655.59
0.1926	293.614	1653.05
0.1927	293.316	1650.51
0.1928	293.017	1647.98
0.1929	292.719	1645.45
0.193	292.421	1642.92
0.1931	292.124	1640.41
0.1932	291.827	1637.89
0.1933	291.531	1635.38
0.1934	291.235	1632.88
0.1935	290.939	1630.38
0.1936	290.644	1627.89
0.1937	290.349	1625.4
0.1938	290.055	1622.92
0.1939	289.761	1620.44
0.194	289.467	1617.96
0.1941	289.174	1615.5
0.1942	288.881	1613.03
0.1943	288.588	1610.57
0.1944	288.296	1608.12
0.1945	288.004	1605.67
0.1946	287.713	1603.23
0.1947	287.422	1600.79
0.1948	287.131	1598.36
0.1949	286.841	1595.93
0.195	286.551	1593.5
0.1951	286.262	1591.08
0.1952	285.973	1588.67
0.1953	285.684	1586.26
0.1954	285.396	1583.85
0.1955	285.108	1581.45
0.1956	284.821	1579.06
0.1957	284.534	1576.67
0.1958	284.247	1574.28
0.1959	283.961	1571.9
0.196	283.675	1569.52
0.1961	283.391	1567.15
0.1962	283.106	1564.79
0.1963	282.821	1562.42
0.1964	282.536	1560.07
0.1965	282.252	1557.71
0.1966	281.969	1555.37
0.1967	281.685	1553.02
0.1968	281.402	1550.68
0.1969	281.12	1548.35
0.197	280.838	1546.02
0.1971	280.556	1543.69
0.1972	280.274	1541.37
0.1973	279.993	1539.06
0.1974	279.713	1536.75
0.1975	279.432	1534.44
0.1976	279.152	1532.14
0.1977	278.873	1529.84
0.1978	279.017	1527.55
0.1979	278.738	1525.26
0.198	278.459	1522.97
0.1981	278.181	1520.7
0.1982	277.903	1518.42
0.1983	277.625	1516.15
0.1984	277.347	1513.88
0.1985	277.07	1511.62
0.1986	276.794	1509.36
0.1987	276.517	1507.11
0.1988	276.241	1504.86
0.1989	275.966	1502.62
0.199	275.691	1500.38
0.1991	275.416	1498.15
0.1992	275.141	1495.91
0.1993	274.867	1493.69
0.1994	274.593	1491.47
0.1995	274.32	1489.25
0.1996	274.047	1487.03
0.1997	273.774	1484.83
0.1998	273.502	1482.62
0.1999	273.23	1480.42
0.2	272.958	1478.22
0.2001	272.687	1476.03
0.2002	272.416	1473.85
0.2003	272.146	1471.66
0.2004	271.875	1469.48
0.2005	271.605	1467.31
0.2006	271.336	1465.14
0.2007	271.067	1462.97
